id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,gvi,gvi_percent,blend_image_path
1269184304301338,1732949954885,291.0,106609934906640,False,RZvU9q5V6mFwaBzkdIrX0f,55.29810011386871,25.238606429172393,,0.0008557637532552,0.08557637532552,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_4/1269184304301338_blend.png
1555103888385038,1715514916930,307.35319805145264,106609934906640,False,HYiQc91gIN3tfB0rnWV8AP,55.302059054374695,25.23654417124422,,0.0008481343587239,0.08481343587239,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/1555103888385038_blend.png
1729967043860242,1496321726000,111.10835665246,111480967750226,False,2o_aVX9zoMounQF1Ni4jWQ,55.300079584121704,25.243133569150444,1805883732926354.0,0.0001797146267361,0.01797146267361,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_9/1729967043860242_blend.png
778915336142332,1533885576225,16.198425292969,105455461693813,False,md0pewjxsozvrgh7ipznwu,55.30721426010132,25.2437303820965,492619558525608.0,0.036712646484375,3.6712646484375,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_5/778915336142332_blend.png
495047975672387,1645963194582,310.6941820114514,104723918435539,False,USveYpf1Lcg9umrkb4X8VM,55.29637813568115,25.239402208758307,,0.0009880065917968,0.09880065917967999,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_3/495047975672387_blend.png
1364080244131612,1676372288349,210.52809929847717,106609934906640,False,bA3hLdalrkNnqY5w48iv6o,55.30141532421112,25.250173834386487,,0.0113906860351562,1.13906860351562,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/1364080244131612_blend.png
370687741025240,1496321086000,16.328347718585,111480967750226,False,AqTeqaQIVDaRm109xh7eEg,55.29713988304138,25.240591016116923,1805883732926354.0,0.0041317409939236,0.41317409939236,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/370687741025240_blend.png
816825673248297,1716707805110,210.087,104723918435539,False,IzD18e9xfdctWqKYyuioEX,55.30312657356262,25.248388333640506,,0.100555419921875,10.0555419921875,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/816825673248297_blend.png
233018778581086,1613727587000,203.0555857429,104723918435539,False,l890jopinugy0dw9uav6hd,55.302305817604065,25.25166820070754,,0.0122731526692708,1.22731526692708,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_12/233018778581086_blend.png
214780915062987,1716707818590,207.978,104723918435539,False,IzD18e9xfdctWqKYyuioEX,55.30262231826782,25.247529537251012,,0.0066973368326822,0.66973368326822,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_3/214780915062987_blend.png
764452847581763,1534148800769,308.79693603516,105455461693813,False,WyOL1isiRRmPnIg0ajWWlA,55.29619574546814,25.239610857421766,492619558525608.0,0.0079358418782552,0.79358418782552,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_9/764452847581763_blend.png
616512919305042,1496321014000,298.82947043408,111480967750226,False,hmRWR7A_VurDqC4LzRcjPg,55.298556089401245,25.238373517088466,1805883732926354.0,0.0008680555555555,0.08680555555555,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_9/616512919305042_blend.png
1708129092722659,1496321583000,259.84359996585,111480967750226,False,2o_aVX9zoMounQF1Ni4jWQ,55.30363082885742,25.24136252160932,1805883732926354.0,0.0070376925998263,0.70376925998263,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/1708129092722659_blend.png
2284598721674696,1539616158647,197.50027334341,111336221091714,False,3rd-FeIVSZG5xfRTtYt5xA,55.3047251701355,25.235884241317834,,0.002044677734375,0.2044677734375,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_9/2284598721674696_blend.png
498422954534400,1613727522000,307.82299861002,104723918435539,False,l890jopinugy0dw9uav6hd,55.30485391616821,25.254603509603243,,0.0005200703938802,0.05200703938802,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/498422954534400_blend.png
1887044698480385,1715515431961,56.354002475738525,106609934906640,False,6zcfny5GKPDdmUXC038b7V,55.30490219593048,25.24245426629554,,0.1489741007486979,14.897410074869791,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_3/1887044698480385_blend.png
